exercise_name,muscle,GIF_link
Reverse lunge knee,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Reverse-Lunge-Knee.gif
Hamstrings lying stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Hamstrings-Lying-Stretch.gif
Curtsey squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Curtsey-Squat.gif
Cable squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Cable-Squat.gif
Adductor magnus stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Adductor-Magnus-Stretch.gif
Split squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Split-Squat.gif
Cossack squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Cossack-Squat.gif
Seated side crunches,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Side-Crunches.gif
Standing cross leg hamstring stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Standing-Cross-Leg-Hamstring-Stretch.gif
Backward jumping,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Backward-Jumping.gif
Jumping jack,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Jumping-jack.gif
Single leg broad jump,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Single-Leg-Broad-Jump.gif
Bodyweight windmill,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Bodyweight-Windmill.gif
Jump squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/Jump-Squat.gif
Dumbbell goblet squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/01/Dumbbell-Goblet-Squat.gif
Landmine press,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/04/Landmine-Press.gif
Barbell clean and press ,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Clean-and-Press-.gif
Dumbbell lateral step up,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Lateral-Step-Up.gif
Lateral step up,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Lateral-Step-up.gif
Step up opposite elbow to knee twist,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Step-Up-Opposite-Elbow-to-Knee-Twist.gif
Barbell step up,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Barbell-Step-Up.gif
Lying glute stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/08/Lying-glute-stretch.gif
Lying dumbbell leg curl,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Lying-Dumbbell-Leg-Curl.gif
Plank with arm and leg lift,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/04/Plank-with-Arm-and-Leg-Lift.gif
Weighted front plank,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/04/Weighted-Front-Plank.gif
Smith machine good morning,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Good-Morning.gif
Bodyweight walking lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/09/bodyweight-walking-lunge.gif
High knee squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/11/High-Knee-Squat.gif
Kettlebell pistol squats,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Pistol-Squats.gif
Kettlebell split snatch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Split-Snatch.gif
Kettlebell swings,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Swings.gif
Bodyweight box squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Bodyweight-Box-Squat.gif
Step up single leg balance with bicep curl,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Step-Up-Single-Leg-Balance-with-Bicep-Curl.gif
Dumbeel step up,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/12/Dumbeel-Step-Up.gif
Belt squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/01/belt-squat.gif
Lever single leg curl,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Lever-Single-Leg-Curl.gif
Bodyweight reverse lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/08/bodyweight-reverse-lunge.gif
Single leg step down,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/10/Single-Leg-Step-Down.gif
Boat pose stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/01/Boat-Pose-Stretch.gif
Long jump plyometrics,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/03/Long-Jump-Plyometrics.gif
Lever assisted leg press,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lever-Assisted-Leg-Press.gif
Nordic hamstring curl,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Nordic-Hamstring-Curl.gif
One arm kettlebell snatch exercise,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/03/One-Arm-Kettlebell-Snatch-exercise.gif
Front plank with arm and leg lift,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/08/Front-Plank-With-Arm-And-Leg-Lift.gif
Lever horizontal leg press,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/08/Lever-Horizontal-Leg-Press.gif
Resistance band toe touch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/08/Resistance-Band-Toe-Touch.gif
Kneeling hip flexor stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/08/Kneeling-Hip-Flexor-Stretch.gif
Standing quadriceps stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/08/Standing-Quadriceps-Stretch.gif
Exercise ball wall squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/08/Exercise-Ball-Wall-Squat.gif
Leg curl on stability ball,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/08/leg-curl-on-stability-ball.gif
Kettlebell clean and jerk,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Kettlebell-Clean-and-Jerk.gif
Kettlebell goblet squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/kettlebell-goblet-squat.gif
Kettlebell deadlift,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/kettlebell-deadlift.gif
Barbell bench front squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Barbell-Bench-Front-Squat.gif
Standing toe touches,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Standing-Toe-Touches.gif
Standing side toe touching,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Standing-Side-Toe-Touching.gif
Dumbbell split jump,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dumbbell-Split-Jump.gif
Banded step up,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Banded-Step-up.gif
Barbell curtsey lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Barbell-Curtsey-Lunge.gif
Dumbbell jump squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dumbbell-Jump-Squat.gif
Barbell split squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Barbell-Split-Squat.gif
All fours squad stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/10/All-Fours-Squad-Stretch.gif
Burpees,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif
Lever kneeling leg curl ,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lever-Kneeling-Leg-Curl-.gif
Seated toe touches,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-Toe-Touches.gif
Reverse hack squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Reverse-Hack-Squat.gif
Duck walk,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/09/Duck-Walk.gif
Trap bar deadlift,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Trap-Bar-Deadlift.gif
Zercher squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/Zercher-Squat.gif
Front squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/06/front-squat.gif
Standing hamstring stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Standing-Hamstring-Stretch.gif
Kettlebell thruster,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/Kettlebell-Thruster.gif
One arm dumbbell snatch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/05/One-Arm-Dumbbell-Snatch.gif
Single leg press,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/04/Single-Leg-Press.gif
Landmine lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Landmine-Lunge.gif
Single leg extension,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Single-Leg-Extension.gif
Smith machine leg press,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Smith-Machine-Leg-Press.gif
Smith machine lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Smith-Machine-Lunge.gif
Skater squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Skater-Squat.gif
Shrimp squats,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/shrimp-squats.gif
Towel leg curl,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Towel-Leg-Curl.gif
Foam roller it iliotibial band stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Foam-Roller-IT-iliotibial-Band-Stretch.gif
Foam roller quads,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Foam-Roller-Quads.gif
Foam roller inner thigh adductor stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Foam-Roller-Inner-Thigh-Adductor-Stretch.gif
Foam roller hamstrings,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Foam-Roller-Hamstrings.gif
Foam roller plantar fasciitis,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Foam-Roller-Plantar-Fasciitis.gif
90 90 hip stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/08/90-90-Hip-Stretch.gif
Stiff leg deadlift,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/01/Stiff-Leg-Deadlift.gif
Dumbbell goblet curtsey lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Goblet-Curtsey-Lunge.gif
Cable forward lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Forward-Lunge.gif
Cable lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Lunge.gif
Cable front squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Front-Squat.gif
Bodyweight kneeling sissy squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/02/Bodyweight-Kneeling-Sissy-Squat.gif
Trap bar jump squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/02/trap-bar-jump-squat.gif
Box jump to pistol squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-to-Pistol-Squat.gif
Box jump 2 to 1,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-2-to-1.gif
Box jump 1 to 2,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/02/Box-Jump-1-to-2.gif
Single leg box jump,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/02/Single-Leg-Box-Jump.gif
Bow yoga pose,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bow-Yoga-Pose.gif
Seated straight leg calf stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Seated-Straight-Leg-Calf-Stretch.gif
Crouching heel back calf stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Crouching-Heel-Back-Calf-Stretch.gif
Barbell jump squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/01/Barbell-Jump-Squat.gif
Frog pose mandukasana,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Frog-Pose-mandukasana.gif
Atg split squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/ATG-Split-Squat.gif
Kettlebell clean and press,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/06/Kettlebell-Clean-and-Press.gif
Seated piriformis stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Seated-Piriformis-Stretch.gif
Barbell pin squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Barbell-Pin-Squat.gif
Heel touch side kick squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Heel-Touch-Side-Kick-Squat.gif
Decline bench dumbbell lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Decline-Bench-Dumbbell-Lunge.gif
Lateral leg swings,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/06/Lateral-Leg-Swings.gif
Banded walk,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Banded-Walk.gif
Resistance band lateral walk,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Resistance-Band-Lateral-Walk.gif
Kneeling jump squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Kneeling-Jump-Squat.gif
Banded split squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Banded-Split-Squat.gif
Banded kettlebell goblet squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Banded-Kettlebell-Goblet-Squat.gif
Banded lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Banded-Lunge.gif
Banded leg curl,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Banded-Leg-Curl.gif
Standing single leg curl machine,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Standing-Single-Leg-Curl-Machine.gif
Decline dumbbell leg curl,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Decline-Dumbbell-Leg-Curl.gif
Kettlebell front squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Kettlebell-front-squat.gif
Single knee to chest stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Single-Knee-To-Chest-Stretch.gif
Pistol squat to box,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Pistol-Squat-to-Box.gif
Landmine deadlift,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Landmine-Deadlift.gif
Landmine squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Landmine-Squat.gif
Sissy squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/sissy-squat.gif
Barbell rack pull,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/08/barbell-rack-pull.gif
Standing knee hugs,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/STANDING-KNEE-HUGS.gif
Step up,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/Step-up.gif
Snap jumps,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/SNAP-JUMPS.gif
Piriformis stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/Piriformis-Stretch.gif
High knee run,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/08/High-Knee-Run.gif
High knee skips_cardio,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/High-Knee-Skips_Cardio.gif
Inner thigh side stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/INNER-THIGH-SIDE-STRETCH.gif
Skater,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/Skater.gif
Butterfly stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/Butterfly-Stretch.gif
Dumbbell forward leaning lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/09/dumbbell-forward-leaning-lunge.gif
Dumbell reverse lunge,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/09/Dumbell-reverse-lunge.gif
Dumbell pistol squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/09/Dumbell-Pistol-Squat.gif
Bodyweight bulgarian split squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/02/Bodyweight-Bulgarian-Split-Squat.gif
Dumbbell sumo squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/dumbbell-sumo-squat.gif
Hip adduction machine,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/HIP-ADDUCTION-MACHINE.gif
Hip abduction machine,Leg,https://fitnessprogramer.com/wp-content/uploads/2021/02/HiP-ABDUCTION-MACHINE.gif
Seated banded leg extension,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Seated-Banded-Leg-Extension.gif
Zercher deadlift,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/zercher-deadlift.gif
Supported pistol squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Supported-Pistol-Squat.gif
Thruster,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/thruster.gif
Dumbbell pull through,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Dumbbell-Pull-Through.gif
Jefferson squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/jefferson-squat.gif
Glute ham raise,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/07/Glute-Ham-Raise.gif
Trx pistol squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/01/TRX-Pistol-Squat.gif
Sitting wide leg adductor stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/06/Sitting-Wide-Leg-Adductor-Stretch.gif
Standing wide knees adductor stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/06/Standing-Wide-Knees-Adductor-Stretch.gif
Standing wide leg adductor stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/06/Standing-Wide-Leg-Adductor-Stretch.gif
Knee circles,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/06/Knee-Circles.gif
Resistance band overhead squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/01/Resistance-Band-Overhead-Squat.gif
Hell slide,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/08/Hell-Slide.gif
Wall ball,Leg,https://fitnessprogramer.com/wp-content/uploads/2023/01/wall-ball.gif
Kneeling leg out adductor stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Kneeling-Leg-Out-Adductor-Stretch.gif
Half frog pose ardha bhekasana,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Half-Frog-Pose-ardha-bhekasana.gif
Happy baby pose,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/12/Happy-Baby-Pose.gif
Kettlebell figure 8,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/09/Kettlebell-Figure-8.gif
Barbell single leg deadlift,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/09/Barbell-Single-Leg-Deadlift.gif
Dumbbell single leg deadlift,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/09/Dumbbell-Single-Leg-Deadlift.gif
Seated leg extension with resistance band,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Seated-Leg-Extension-with-Resistance-Band.gif
Good morning with resistance band,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Good-Morning-With-Resistance-Band.gif
Dumbbell bench squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/dumbbell-bench-squat.gif
Pendulum squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/10/Pendulum-Squat.gif
Dumbbell iron cross,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Dumbbell-Iron-Cross.gif
Box pistol squat,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Box-pistol-Squat.gif
Sitting rotation hip stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Sitting-Rotation-Hip-Stretch.gif
Supported one leg standing hip flexor and knee extensor stretch,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Supported-One-Leg-Standing-Hip-Flexor-And-Knee-Extensor-Stretch.gif
Squat mobility complex,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/07/Squat-mobility-Complex.gif
Standing straight leg raise,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-straight-leg-raise.gif
Standing leg raise,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-Leg-Raise.gif
Standing leg extension,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-leg-extension.gif
Standing leg curl,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-leg-curl.gif
Split squat gymstick,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Split-Squat-Gymstick.gif
Squat gymstick,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Squat-Gymstick.gif
Lying leg curl,Leg,https://fitnessprogramer.com/wp-content/uploads/2022/05/Lying-leg-curl.gif
